iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
1781,-0.838769,-0.656698,-0.636338,3.548447,3.715925,-3.019902,-3.129883,6.114858,256.775152
1782,-0.841950,-0.656433,-0.637411,3.556084,3.723922,-3.015734,-3.219189,6.290265,256.897343
1783,-0.845265,-0.656135,-0.638558,3.564001,3.732213,-3.011333,-3.314169,6.473249,257.024021
1784,-0.848629,-0.655811,-0.639750,3.571989,3.740579,-3.006809,-3.412531,6.658950,257.151832
1785,-0.851951,-0.655471,-0.640953,3.579836,3.748796,-3.002282,-3.511691,6.842327,257.277381
1786,-0.855143,-0.655124,-0.642131,3.587335,3.756648,-2.997880,-3.608852,7.018364,257.397355
1787,-0.858119,-0.654785,-0.643248,3.594290,3.763932,-2.993729,-3.701120,7.182275,257.508637
1788,-0.860799,-0.654465,-0.644269,3.600526,3.770462,-2.989951,-3.785646,7.329703,257.608419
1789,-0.863115,-0.654179,-0.645161,3.605894,3.776083,-2.986658,-3.859775,7.456897,257.694299
1790,-0.865011,-0.653938,-0.645899,3.610273,3.780669,-2.983942,-3.921217,7.560860,257.764369
1791,-0.866447,-0.653751,-0.646460,3.613580,3.784132,-2.981874,-3.968190,7.639464,257.817280
1792,-0.867399,-0.653626,-0.646835,3.615768,3.786424,-2.980497,-3.999549,7.691518,257.852291
1793,-0.867862,-0.653564,-0.647017,3.616831,3.787537,-2.979826,-4.014859,7.716812,257.869295
1794,-0.867849,-0.653566,-0.647012,3.616802,3.787506,-2.979844,-4.014434,7.716112,257.868825
1795,-0.867392,-0.653627,-0.646832,3.615752,3.786406,-2.980507,-3.999313,7.691129,257.852029
1796,-0.866538,-0.653739,-0.646496,3.613790,3.784352,-2.981742,-3.971188,7.644454,257.820637
1797,-0.865351,-0.653894,-0.646031,3.611056,3.781489,-2.983454,-3.932291,7.579460,257.776894
1798,-0.863904,-0.654080,-0.645467,3.607718,3.777993,-2.985530,-3.885261,7.500180,257.723484
1799,-0.862282,-0.654283,-0.644839,3.603965,3.774063,-2.987846,-3.832983,7.411151,257.663433
1800,-0.860572,-0.654493,-0.644182,3.600000,3.769911,-2.990272,-3.778448,7.317248,257.600000
1801,-0.858868,-0.654697,-0.643532,3.596035,3.765760,-2.992677,-3.724608,7.223500,257.536567
1802,-0.857258,-0.654885,-0.642924,3.592282,3.761829,-2.994934,-3.674272,7.134904,257.476516
1803,-0.855830,-0.655047,-0.642388,3.588944,3.758333,-2.996925,-3.630017,7.056241,257.423106
1804,-0.854663,-0.655178,-0.641953,3.586210,3.755471,-2.998545,-3.594129,6.991917,257.379363
1805,-0.853827,-0.655269,-0.641643,3.584248,3.753416,-2.999701,-3.568570,6.945813,257.347971
1806,-0.853380,-0.655318,-0.641478,3.583198,3.752317,-3.000317,-3.554962,6.921167,257.331175
1807,-0.853368,-0.655319,-0.641473,3.583169,3.752286,-3.000335,-3.554581,6.920476,257.330705
1808,-0.853820,-0.655270,-0.641640,3.584232,3.753399,-2.999710,-3.568357,6.945429,257.347709
1809,-0.854753,-0.655168,-0.641986,3.586420,3.755690,-2.998421,-3.596872,6.996851,257.382720
1810,-0.856165,-0.655010,-0.642513,3.589727,3.759153,-2.996459,-3.640352,7.074677,257.435631
1811,-0.858040,-0.654794,-0.643219,3.594106,3.763739,-2.993839,-3.698659,7.177942,257.505701
1812,-0.860346,-0.654520,-0.644096,3.599474,3.769360,-2.990593,-3.771262,7.304796,257.591581
1813,-0.863036,-0.654189,-0.645131,3.605710,3.775891,-2.986771,-3.857219,7.452543,257.691363
1814,-0.866050,-0.653803,-0.646305,3.612665,3.783174,-2.982447,-3.955147,7.617714,257.802645
1815,-0.869316,-0.653368,-0.647592,3.620164,3.791027,-2.977711,-4.063209,7.796175,257.922619
1816,-0.872752,-0.652891,-0.648963,3.628011,3.799244,-2.972672,-4.179105,7.983264,258.048168
1817,-0.876269,-0.652382,-0.650381,3.635999,3.807609,-2.967454,-4.300102,8.173966,258.175979
1818,-0.879775,-0.651856,-0.651807,3.643916,3.815900,-2.962194,-4.423084,8.363110,258.302657
1819,-0.883175,-0.651328,-0.653201,3.651553,3.823897,-2.957037,-4.544649,8.545572,258.424848
1820,-0.886379,-0.650814,-0.654523,3.658710,3.831392,-2.952129,-4.661237,8.716486,258.539357
1821,-0.889299,-0.650332,-0.655734,3.665204,3.838192,-2.947612,-4.769293,8.871434,258.643261
1822,-0.891861,-0.649900,-0.656800,3.670876,3.844132,-2.943618,-4.865460,9.006607,258.734013
1823,-0.894001,-0.649531,-0.657692,3.675596,3.849075,-2.940259,-4.946771,9.118942,258.809531
1824,-0.895670,-0.649239,-0.658389,3.679267,3.852920,-2.937623,-5.010836,9.206214,258.868275
1825,-0.896839,-0.649033,-0.658877,3.681831,3.855604,-2.935772,-5.056000,9.267092,258.909296
1826,-0.897494,-0.648916,-0.659151,3.683267,3.857108,-2.934730,-5.081453,9.301170,258.932275
1827,-0.897644,-0.648890,-0.659214,3.683596,3.857452,-2.934491,-5.087291,9.308962,258.937531
1828,-0.897315,-0.648948,-0.659076,3.682876,3.856699,-2.935014,-5.074506,9.291885,258.926013
1829,-0.896553,-0.649084,-0.658758,3.681204,3.854948,-2.936225,-5.044919,9.252205,258.899261
1830,-0.895417,-0.649284,-0.658283,3.678710,3.852336,-2.938025,-5.001064,9.192972,258.859357
1831,-0.893982,-0.649535,-0.657684,3.675553,3.849030,-2.940289,-4.946030,9.117926,258.808848
1832,-0.892332,-0.649819,-0.656996,3.671916,3.845221,-2.942880,-4.883280,9.031378,258.750657
1833,-0.890560,-0.650120,-0.656258,3.667999,3.841119,-2.945650,-4.816470,8.938062,258.687979
1834,-0.888762,-0.650422,-0.655511,3.664011,3.836943,-2.948447,-4.749274,8.842975,258.624168
1835,-0.887031,-0.650707,-0.654793,3.660164,3.832914,-2.951123,-4.685240,8.751190,258.562619
1836,-0.885462,-0.650962,-0.654144,3.656665,3.829251,-2.953538,-4.627666,8.667674,258.506645
1837,-0.884139,-0.651175,-0.653598,3.653710,3.826156,-2.955565,-4.579517,8.597101,258.459363
1838,-0.883140,-0.651333,-0.653187,3.651474,3.823814,-2.957090,-4.543374,8.543681,258.423581
1839,-0.882530,-0.651429,-0.652936,3.650106,3.822382,-2.958020,-4.521397,8.511011,258.401701
1840,-0.882361,-0.651456,-0.652867,3.649727,3.821985,-2.958277,-4.515317,8.501948,258.395631
1841,-0.882670,-0.651407,-0.652994,3.650420,3.822711,-2.957807,-4.526430,8.518506,258.406720
1842,-0.883479,-0.651280,-0.653326,3.652232,3.824608,-2.956574,-4.555597,8.561789,258.435709
1843,-0.884792,-0.651070,-0.653867,3.655169,3.827684,-2.954566,-4.603231,8.631944,258.482705
1844,-0.886598,-0.650778,-0.654614,3.659198,3.831904,-2.951791,-4.669292,8.728152,258.547175
1845,-0.888869,-0.650404,-0.655555,3.664248,3.837192,-2.948280,-4.753256,8.848644,258.627971
1846,-0.891560,-0.649951,-0.656674,3.670210,3.843435,-2.944089,-4.854088,8.990754,258.723363
1847,-0.894614,-0.649425,-0.657947,3.676944,3.850487,-2.939293,-4.970217,9.151006,258.831106
1848,-0.897958,-0.648834,-0.659345,3.684282,3.858171,-2.933992,-5.099510,9.325243,258.948516
1849,-0.901510,-0.648190,-0.660832,3.692035,3.866291,-2.928306,-5.239271,9.508783,259.072567
1850,-0.905179,-0.647507,-0.662368,3.700000,3.874631,-2.922373,-5.386266,9.696612,259.200000
1851,-0.908869,-0.646804,-0.663911,3.707965,3.882971,-2.916346,-5.536779,9.883588,259.327433
1852,-0.912481,-0.646100,-0.665418,3.715718,3.891091,-2.910389,-5.686727,10.064659,259.451484
1853,-0.915918,-0.645417,-0.666848,3.723056,3.898775,-2.904668,-5.831801,10.235065,259.568894
1854,-0.919087,-0.644775,-0.668162,3.729790,3.905827,-2.899346,-5.967659,10.390516,259.676637
1855,-0.921906,-0.644195,-0.669325,3.735752,3.912070,-2.894577,-6.090146,10.527340,259.772029
1856,-0.924302,-0.643695,-0.670309,3.740802,3.917358,-2.890496,-6.195522,10.642590,259.852825
1857,-0.926221,-0.643291,-0.671094,3.744831,3.921578,-2.887211,-6.280688,10.734108,259.917295
1858,-0.927622,-0.642993,-0.671665,3.747768,3.924654,-2.884801,-6.343376,10.800558,259.964291
1859,-0.928488,-0.642808,-0.672017,3.749580,3.926551,-2.883308,-6.382302,10.841435,259.993280
1860,-0.928820,-0.642737,-0.672152,3.750273,3.927277,-2.882735,-6.397244,10.857048,260.004369
1861,-0.928639,-0.642776,-0.672078,3.749894,3.926880,-2.883049,-6.389062,10.848504,259.998299
1862,-0.927985,-0.642916,-0.671813,3.748526,3.925447,-2.884177,-6.359638,10.817671,259.976419
1863,-0.926916,-0.643143,-0.671378,3.746290,3.923106,-2.886016,-6.311760,10.767141,259.940637
1864,-0.925508,-0.643441,-0.670802,3.743335,3.920011,-2.888434,-6.248950,10.700172,259.893355
1865,-0.923843,-0.643791,-0.670121,3.739836,3.916347,-2.891279,-6.175264,10.620608,259.837381
1866,-0.922018,-0.644171,-0.669371,3.735989,3.912319,-2.894386,-6.095072,10.532778,259.775832
1867,-0.920131,-0.644561,-0.668593,3.732001,3.908143,-2.897584,-6.012851,10.441361,259.712021
1868,-0.918283,-0.644939,-0.667829,3.728084,3.904040,-2.900701,-5.932994,10.351225,259.649343
1869,-0.916571,-0.645285,-0.667119,3.724447,3.900232,-2.903574,-5.859652,10.267254,259.591152
1870,-0.915089,-0.645583,-0.666504,3.721290,3.896926,-2.906052,-5.796611,10.194155,259.540643
1871,-0.913920,-0.645816,-0.666018,3.718796,3.894314,-2.907999,-5.747212,10.136268,259.500739
1872,-0.913138,-0.645971,-0.665692,3.717124,3.892563,-2.909299,-5.714294,10.097396,259.473987
1873,-0.912802,-0.646037,-0.665552,3.716404,3.891809,-2.909857,-5.700169,10.080644,259.462469
1874,-0.912955,-0.646007,-0.665616,3.716733,3.892154,-2.909603,-5.706611,10.088290,259.467725
1875,-0.913627,-0.645874,-0.665896,3.718169,3.893657,-2.908487,-5.734845,10.121693,259.490704
1876,-0.914828,-0.645635,-0.666395,3.720733,3.896342,-2.906488,-5.785540,10.181228,259.531725
1877,-0.916551,-0.645289,-0.667111,3.724404,3.900187,-2.903608,-5.858795,10.266266,259.590469
1878,-0.918773,-0.644839,-0.668032,3.729124,3.905130,-2.899875,-5.954113,10.375193,259.665987
1879,-0.921453,-0.644288,-0.669138,3.734796,3.911069,-2.895345,-6.070373,10.505463,259.756739
1880,-0.924535,-0.643646,-0.670404,3.741290,3.917870,-2.890099,-6.205799,10.653711,259.860643
1881,-0.927947,-0.642924,-0.671797,3.748447,3.925365,-2.884242,-6.357938,10.815884,259.975152
1882,-0.931607,-0.642137,-0.673280,3.756084,3.933362,-2.877905,-6.523657,10.987431,260.097343
1883,-0.935421,-0.641304,-0.674811,3.764001,3.941653,-2.871241,-6.699171,11.163501,260.224021
1884,-0.939291,-0.640445,-0.676347,3.771989,3.950018,-2.864417,-6.880119,11.339168,260.351832
1885,-0.943113,-0.639586,-0.677846,3.779836,3.958235,-2.857617,-7.061674,11.509649,260.477381
1886,-0.946785,-0.638749,-0.679267,3.787335,3.966088,-2.851028,-7.238720,11.670500,260.597355
1887,-0.950207,-0.637961,-0.680574,3.794290,3.973371,-2.844836,-7.406063,11.817787,260.708637
1888,-0.953289,-0.637244,-0.681736,3.800526,3.979902,-2.839219,-7.558684,11.948201,260.808419
1889,-0.955953,-0.636619,-0.682727,3.805894,3.985523,-2.834334,-7.691995,12.059136,260.894299
1890,-0.958132,-0.636105,-0.683530,3.810273,3.990109,-2.830314,-7.802108,12.148716,260.964369
1891,-0.959783,-0.635714,-0.684132,3.813580,3.993572,-2.827257,-7.886059,12.215786,261.017280
1892,-0.960877,-0.635454,-0.684528,3.815768,3.995863,-2.825225,-7.941989,12.259888,261.052291
1893,-0.961409,-0.635327,-0.684720,3.816831,3.996976,-2.824236,-7.969263,12.281228,261.069295
1894,-0.961394,-0.635331,-0.684715,3.816802,3.996945,-2.824263,-7.968507,12.280638,261.068825
1895,-0.960868,-0.635456,-0.684525,3.815752,3.995846,-2.825241,-7.941569,12.259559,261.052029
1896,-0.959888,-0.635689,-0.684170,3.813790,3.993791,-2.827063,-7.891409,12.220024,261.020637
1897,-0.958523,-0.636013,-0.683673,3.811056,3.990928,-2.829592,-7.821919,12.164638,260.976894
1898,-0.956860,-0.636406,-0.683062,3.807718,3.987433,-2.832663,-7.737712,12.096551,260.923484
1899,-0.954994,-0.636845,-0.682372,3.803965,3.983502,-2.836095,-7.643872,12.019407,260.863433
1900,-0.953029,-0.637305,-0.681638,3.800000,3.979351,-2.839695,-7.545712,11.937260,260.800000
1901,-0.951069,-0.637761,-0.680900,3.796035,3.975199,-2.843270,-7.448538,11.854452,260.736567
1902,-0.949218,-0.638190,-0.680198,3.792282,3.971269,-2.846631,-7.357450,11.775468,260.676516
1903,-0.947575,-0.638568,-0.679570,3.788944,3.967773,-2.849602,-7.277175,11.704750,260.623106
1904,-0.946233,-0.638875,-0.679055,3.786210,3.964910,-2.852022,-7.211946,11.646511,260.579363
1905,-0.945271,-0.639095,-0.678683,3.784248,3.962855,-2.853751,-7.165421,11.604542,260.547971
1906,-0.944757,-0.639212,-0.678484,3.783198,3.961756,-2.854674,-7.140627,11.582028,260.531175
1907,-0.944743,-0.639216,-0.678479,3.783169,3.961725,-2.854699,-7.139933,11.581397,260.530705
1908,-0.945263,-0.639097,-0.678680,3.784232,3.962838,-2.853765,-7.165034,11.604191,260.547709
1909,-0.946336,-0.638852,-0.679094,3.786420,3.965130,-2.851836,-7.216936,11.650991,260.582720
1910,-0.947960,-0.638479,-0.679718,3.789727,3.968593,-2.848907,-7.295938,11.721373,260.635631
1911,-0.950117,-0.637982,-0.680540,3.794106,3.973179,-2.845001,-7.401608,11.813925,260.705701
1912,-0.952768,-0.637365,-0.681540,3.799474,3.978800,-2.840171,-7.532758,11.926306,260.791581
1913,-0.955861,-0.636641,-0.682693,3.805710,3.985330,-2.834501,-7.687407,12.055364,260.891363
1914,-0.959326,-0.635822,-0.683966,3.812665,3.992614,-2.828104,-7.862769,12.197284,261.002645
1915,-0.963079,-0.634928,-0.685320,3.820164,4.000466,-2.821120,-8.055254,12.347797,261.122619
1916,-0.967026,-0.633980,-0.686715,3.828011,4.008683,-2.813712,-8.260502,12.502392,261.248168
1917,-0.971065,-0.633002,-0.688112,3.835999,4.017048,-2.806068,-8.473470,12.656554,261.375979
1918,-0.975088,-0.632020,-0.689470,3.843916,4.025339,-2.798387,-8.688560,12.805985,261.502657
1919,-0.978988,-0.631063,-0.690753,3.851553,4.033337,-2.790879,-8.899820,12.946796,261.624848
1920,-0.982659,-0.630158,-0.691931,3.858710,4.040831,-2.783755,-9.101174,13.075657,261.739357
1921,-0.986005,-0.629330,-0.692977,3.865204,4.047632,-2.777216,-9.286704,13.189886,261.843261
1922,-0.988937,-0.628602,-0.693872,3.870876,4.053572,-2.771446,-9.450945,13.287480,261.934013
1923,-0.991385,-0.627992,-0.694604,3.875596,4.058514,-2.766604,-9.589175,13.367100,262.009531
1924,-0.993294,-0.627517,-0.695165,3.879267,4.062359,-2.762811,-9.697676,13.428008,262.068275
1925,-0.994630,-0.627183,-0.695552,3.881831,4.065044,-2.760148,-9.773949,13.470000,262.109296
1926,-0.995379,-0.626996,-0.695767,3.883267,4.066548,-2.758652,-9.816857,13.493325,262.132275
1927,-0.995550,-0.626954,-0.695816,3.883596,4.066892,-2.758309,-9.826690,13.498640,262.137531
1928,-0.995175,-0.627047,-0.695708,3.882876,4.066138,-2.759060,-9.805151,13.486982,262.126013
1929,-0.994303,-0.627265,-0.695457,3.881204,4.064387,-2.760801,-9.755252,13.459769,262.099261
1930,-0.993004,-0.627589,-0.695080,3.878710,4.061775,-2.763388,-9.681149,13.418820,262.059357
1931,-0.991363,-0.627998,-0.694598,3.875553,4.058470,-2.766648,-9.587917,13.366386,262.008848
1932,-0.989476,-0.628468,-0.694035,3.871916,4.054661,-2.770382,-9.481289,13.305154,261.950657
1933,-0.987449,-0.628972,-0.693420,3.867999,4.050559,-2.774380,-9.367379,13.238233,261.887979
1934,-0.985389,-0.629483,-0.692786,3.864011,4.046382,-2.778423,-9.252411,13.169093,261.824168
1935,-0.983407,-0.629973,-0.692167,3.860164,4.042354,-2.782297,-9.142477,13.101458,261.762619
1936,-0.981609,-0.630418,-0.691597,3.856665,4.038690,-2.785799,-9.043320,13.039159,261.706645
1937,-0.980093,-0.630791,-0.691111,3.853710,4.035596,-2.788741,-8.960168,12.985959,261.659363
1938,-0.978947,-0.631073,-0.690740,3.851474,4.033254,-2.790957,-8.897611,12.945354,261.623581
1939,-0.978248,-0.631245,-0.690512,3.850106,4.031822,-2.792309,-8.859515,12.920380,261.601701
1940,-0.978054,-0.631293,-0.690449,3.849727,4.031425,-2.792683,-8.848968,12.913433,261.595631
1941,-0.978408,-0.631206,-0.690564,3.850420,4.032150,-2.791999,-8.868244,12.926119,261.606720
1942,-0.979335,-0.630978,-0.690866,3.852232,4.034048,-2.790207,-8.918779,12.959150,261.635709
1943,-0.980841,-0.630607,-0.691351,3.855169,4.037124,-2.787290,-9.001148,13.012288,261.682705
1944,-0.982911,-0.630096,-0.692010,3.859198,4.041343,-2.783265,-9.115041,13.084344,261.747175
1945,-0.985512,-0.629452,-0.692824,3.864248,4.046631,-2.778183,-9.259234,13.173242,261.827971
1946,-0.988593,-0.628687,-0.693768,3.870210,4.052875,-2.772126,-9.431566,13.276135,261.923363
1947,-0.992086,-0.627818,-0.694811,3.876944,4.059926,-2.765213,-9.628924,13.389575,262.031106
1948,-0.995909,-0.626864,-0.695918,3.884282,4.067611,-2.757592,-9.847261,13.509724,262.148516
1949,-0.999965,-0.625850,-0.697052,3.892035,4.075730,-2.749440,-10.081639,13.632594,262.272567
1950,-1.004150,-0.624803,-0.698178,3.900000,4.084070,-2.740958,-10.326333,13.754286,262.400000
1951,-1.008354,-0.623751,-0.699262,3.907965,4.092411,-2.732366,-10.574980,13.871218,262.527433
1952,-1.012464,-0.622723,-0.700276,3.915718,4.100530,-2.723896,-10.820800,13.980308,262.651484
1953,-1.016368,-0.621747,-0.701196,3.923056,4.108215,-2.715782,-11.056852,14.079101,262.768894
1954,-1.019965,-0.620850,-0.702006,3.929790,4.115266,-2.708254,-11.276344,14.165825,262.876637
1955,-1.023159,-0.620056,-0.702694,3.935752,4.121510,-2.701522,-11.472951,14.239378,262.972029
1956,-1.025871,-0.619383,-0.703255,3.940802,4.126798,-2.695771,-11.641129,14.299245,263.052825
1957,-1.028040,-0.618846,-0.703689,3.944831,4.131017,-2.691149,-11.776405,14.345383,263.117295
1958,-1.029624,-0.618455,-0.703996,3.947768,4.134093,-2.687762,-11.875612,14.378088,263.164291
1959,-1.030602,-0.618213,-0.704182,3.949580,4.135990,-2.685665,-11.937059,14.397868,263.193280
1960,-1.030976,-0.618121,-0.704253,3.950273,4.136716,-2.684861,-11.960614,14.405355,263.204369
1961,-1.030771,-0.618172,-0.704214,3.949894,4.136319,-2.685301,-11.947717,14.401262,263.198299
1962,-1.030033,-0.618354,-0.704074,3.948526,4.134887,-2.686885,-11.901297,14.386401,263.176419
1963,-1.028826,-0.618652,-0.703842,3.946290,4.132545,-2.689469,-11.825617,14.361726,263.140637
1964,-1.027234,-0.619045,-0.703529,3.943335,4.129450,-2.692869,-11.726061,14.328421,263.093355
1965,-1.025352,-0.619512,-0.703150,3.939836,4.125787,-2.696873,-11.608866,14.287976,263.037381
1966,-1.023286,-0.620024,-0.702721,3.935989,4.121759,-2.701252,-11.480832,14.242246,262.975832
1967,-1.021148,-0.620556,-0.702264,3.932001,4.117582,-2.705764,-11.349024,14.193467,262.912021
1968,-1.019052,-0.621078,-0.701804,3.928084,4.113480,-2.710169,-11.220483,14.144218,262.849343
1969,-1.017110,-0.621562,-0.701366,3.924447,4.109671,-2.714234,-11.101971,14.097329,262.791152
1970,-1.015427,-0.621982,-0.700978,3.921290,4.106366,-2.717743,-10.999754,14.055733,262.740643
1971,-1.014100,-0.622314,-0.700667,3.918796,4.103754,-2.720503,-10.919426,14.022288,262.700739
1972,-1.013211,-0.622536,-0.700455,3.917124,4.102003,-2.722348,-10.865787,13.999583,262.673987
1973,-1.012828,-0.622632,-0.700364,3.916404,4.101249,-2.723141,-10.842744,13.989736,262.662469
1974,-1.013003,-0.622588,-0.700406,3.916733,4.101593,-2.722779,-10.853256,13.994235,262.667725
1975,-1.013766,-0.622397,-0.700588,3.918169,4.103097,-2.721196,-10.899285,14.013798,262.690704
1976,-1.015131,-0.622056,-0.700909,3.920733,4.105782,-2.718361,-10.981768,14.048303,262.731725
1977,-1.017088,-0.621568,-0.701361,3.924404,4.109627,-2.714281,-11.100584,14.096771,262.790469
1978,-1.019609,-0.620939,-0.701927,3.929124,4.114569,-2.709002,-11.254527,14.157424,262.865987
1979,-1.022646,-0.620183,-0.702586,3.934796,4.120509,-2.702605,-11.441295,14.227796,262.956739
1980,-1.026134,-0.619318,-0.703309,3.941290,4.127309,-2.695212,-11.657484,14.304918,263.060643
1981,-1.029990,-0.618364,-0.704066,3.948447,4.134804,-2.686977,-11.898613,14.385535,263.175152
1982,-1.034118,-0.617348,-0.704829,3.956084,4.142801,-2.678089,-12.159197,14.466358,263.297343
1983,-1.038413,-0.616298,-0.705567,3.964001,4.151092,-2.668765,-12.432865,14.544315,263.424021
1984,-1.042760,-0.615242,-0.706258,3.971989,4.159458,-2.659243,-12.712538,14.616775,263.551832
1985,-1.047044,-0.614210,-0.706881,3.979836,4.167675,-2.649778,-12.990669,14.681721,263.677381
1986,-1.051148,-0.613229,-0.707424,3.987335,4.175527,-2.640628,-13.259530,14.737855,263.797355
1987,-1.054965,-0.612326,-0.707881,3.994290,4.182811,-2.632051,-13.511541,14.784615,263.908637
1988,-1.058395,-0.611522,-0.708253,4.000526,4.189341,-2.624285,-13.739605,14.822099,264.008419
1989,-1.061353,-0.610834,-0.708542,4.005894,4.194962,-2.617544,-13.937445,14.850930,264.094299
1990,-1.063769,-0.610277,-0.708758,4.010273,4.199548,-2.612005,-14.099903,14.872064,264.164369
1991,-1.065595,-0.609859,-0.708908,4.013580,4.203011,-2.607799,-14.223184,14.886580,264.217280
1992,-1.066804,-0.609583,-0.709002,4.015768,4.205303,-2.605005,-14.305042,14.895496,264.252291
1993,-1.067392,-0.609449,-0.709046,4.016831,4.206416,-2.603645,-14.344881,14.899628,264.269295
1994,-1.067376,-0.609453,-0.709044,4.016802,4.206385,-2.603682,-14.343777,14.899515,264.268825
1995,-1.066795,-0.609585,-0.709001,4.015752,4.205285,-2.605026,-14.304429,14.895432,264.252029
1996,-1.065711,-0.609832,-0.708918,4.013790,4.203231,-2.607531,-14.231024,14.887459,264.220637
1997,-1.064201,-0.610178,-0.708795,4.011056,4.200368,-2.611011,-14.129040,14.875613,264.176894
1998,-1.062359,-0.610602,-0.708634,4.007718,4.196872,-2.615241,-14.004999,14.859995,264.123484
1999,-1.060289,-0.611081,-0.708441,4.003965,4.192942,-2.619973,-13.866175,14.840937,264.063433
